CustomerID,Tenure,MonthlyCharges,TotalCharges,Contract,PaperlessBilling,SeniorCitizen,Churn,PM_Bank Transfer,PM_Credit Card,PM_Electronic Check
C00052,-0.17142857142857143,0.42857142857142855,0.8324854200272986,2,1,1,0,0,1,0
C00053,0.45714285714285713,-0.7362637362637363,-0.6664598585432436,1,0,0,0,0,1,0
C00054,0.34285714285714286,-0.5164835164835165,-0.38900608015882865,0,1,1,0,1,0,0
C00055,-0.8,0.46153846153846156,0.7046779997518302,0,0,0,1,1,0,0
C00056,0.2857142857142857,-0.6703296703296703,0.6562848988708276,2,1,0,0,1,0,0
C00057,0.6,0.06593406593406594,-0.160193572403524,1,0,1,0,0,1,0
C00058,0.6285714285714286,-0.4725274725274725,0.7123712619431691,0,1,0,0,1,0,0
C00059,-0.02857142857142857,-0.8461538461538461,-0.09691028663605906,1,1,1,0,1,0,0
C00060,-0.3142857142857143,0.7362637362637363,0.717582826653431,0,0,0,0,0,1,0
C00061,-0.4,0.7912087912087912,0.35376597592753445,0,0,1,0,0,0,1
C00062,-0.7714285714285715,0.8791208791208791,0.025189229432932125,2,0,0,1,0,0,1
C00063,0.45714285714285713,0.14285714285714285,0.402159076808537,1,0,0,0,1,0,0
C00064,-0.34285714285714286,0.6703296703296703,0.07780121603176572,1,0,1,0,1,0,0
C00065,0.8,0.7142857142857143,-0.01005087479836208,1,1,0,0,0,1,0
C00066,-0.9714285714285714,0.27472527472527475,-0.40737064151879887,1,0,1,0,0,0,1
C00067,0.45714285714285713,-0.5934065934065934,-0.1368656160813997,1,0,0,0,1,0,0
C00068,0.7142857142857143,-0.5824175824175825,-0.2894900111676387,2,1,0,0,0,1,0
C00069,-1.0,-0.14285714285714285,-0.7071596972329073,2,1,0,1,0,1,0
C00070,0.45714285714285713,-1.032967032967033,0.6565330686189353,1,0,0,0,0,1,0
C00071,0.9142857142857143,0.4175824175824176,-0.6860652686437523,0,0,0,0,0,0,1
C00072,0.8857142857142857,0.4175824175824176,-0.559002357612607,1,1,0,0,0,0,1
C00073,-0.6857142857142857,0.10989010989010989,-0.1207345824543988,2,0,1,0,0,1,0
C00074,-1.0,0.4065934065934066,-0.5322000248169748,0,0,0,1,1,0,0
C00075,0.9428571428571428,-0.4175824175824176,0.8463829259213302,2,1,0,0,0,0,1
C00076,-0.05714285714285714,0.6043956043956044,-0.8056830872316665,1,1,0,0,1,0,0
C00077,-0.9428571428571428,-0.7912087912087912,0.7741655292219879,0,1,0,1,0,1,0
C00078,0.11428571428571428,-0.06593406593406594,0.931753319270381,2,1,1,0,1,0,0
C00079,-0.8285714285714286,-0.21978021978021978,-0.09691028663605906,1,1,1,0,1,0,0
C00080,0.2857142857142857,0.25274725274725274,0.5518054349174836,2,1,0,0,0,1,0
C00081,-0.05714285714285714,0.26373626373626374,0.2552425859287753,2,0,0,0,1,0,0
C00082,-0.2,0.5164835164835165,-0.06588906812259586,1,0,0,0,0,1,0
C00083,-0.2857142857142857,0.2967032967032967,-0.5644620920709765,2,0,1,0,1,0,0
C00084,0.37142857142857144,0.2857142857142857,0.05695495719071845,0,0,0,0,0,1,0
C00085,0.4,0.23076923076923078,0.13463208834843032,2,1,1,0,1,0,0
C00086,0.7428571428571429,-0.945054945054945,0.8692145427472391,2,1,1,0,0,1,0
C00087,0.17142857142857143,-0.13186813186813187,-0.32919717086487155,1,0,1,0,0,0,1
C00088,0.08571428571428572,-0.07692307692307693,-0.38032013897505895,1,0,1,0,0,0,1
C00089,0.11428571428571428,0.6813186813186813,-0.02667824792157836,1,1,0,0,1,0,0
C00090,-0.45714285714285713,0.12087912087912088,0.8816230301526244,1,1,0,0,0,1,0
C00091,-0.9714285714285714,0.8021978021978022,-0.43690284154361586,2,0,1,0,0,1,0
C00092,0.14285714285714285,0.07692307692307693,-0.7168383174091079,2,0,0,0,1,0,0
C00093,-0.5428571428571428,-0.945054945054945,0.8156098771559747,0,1,0,0,0,0,1
C00094,0.5142857142857142,0.8571428571428571,0.04007941431939446,2,0,1,0,1,0,0
C00095,-0.45714285714285713,0.27472527472527475,-0.2510237002109443,1,0,1,0,0,0,1
C00096,-0.4857142857142857,0.38461538461538464,-0.5962278198287628,0,1,0,0,0,0,1
C00097,-0.6285714285714286,-0.8241758241758241,-0.9114033999255491,0,0,0,0,1,0,0
C00098,0.14285714285714285,0.6263736263736264,-0.7481077056706787,0,0,1,0,1,0,0
C00099,-0.7714285714285715,0.3076923076923077,-0.20585680605534185,2,0,1,1,0,0,1
C00100,0.05714285714285714,-0.34065934065934067,0.8396823427224221,1,0,1,0,0,0,1
C00101,0.8285714285714286,0.6043956043956044,-0.7751582082144186,0,0,1,0,0,0,1
C00102,0.37142857142857144,0.16483516483516483,-0.7682094552674029,1,1,1,0,0,0,1
C00103,0.2,-0.4065934065934066,0.5426231542374984,1,1,1,0,1,0,0
C00104,-0.8571428571428571,-0.8351648351648352,0.6126070232038715,1,1,1,0,0,0,1
C00105,-0.9714285714285714,0.0,0.33862762129296436,2,0,0,1,1,0,0
C00106,-0.45714285714285713,-0.43956043956043955,0.705670678744261,2,1,1,0,1,0,0
C00107,-0.9714285714285714,-0.6153846153846154,0.726765107333416,0,1,1,1,0,1,0
C00108,-0.5428571428571428,-0.6483516483516484,0.9287752822930885,1,0,0,0,0,0,1
C00109,0.3142857142857143,0.4065934065934066,-0.034867849609132646,1,1,1,0,0,0,1
C00110,-0.14285714285714285,-1.0,-0.308599081771932,2,1,1,0,0,0,1
C00111,0.11428571428571428,-0.2967032967032967,-0.17905447325970963,1,1,1,0,1,0,0
C00112,0.5142857142857142,-0.3076923076923077,-0.20585680605534185,2,0,1,0,0,1,0
C00113,-0.6285714285714286,-0.14285714285714285,-0.6046655912644249,0,0,1,0,0,1,0
C00114,-0.17142857142857143,-0.04395604395604396,-0.4078669810150143,0,0,0,0,0,1,0
C00115,-0.11428571428571428,0.4945054945054945,-0.46345700459114036,1,0,0,0,1,0,0
C00116,0.9428571428571428,0.5384615384615384,0.2822930884725152,1,0,0,0,0,1,0
C00117,-0.6571428571428571,0.7912087912087912,-0.48579228192083385,2,1,0,0,0,0,1
C00118,-0.05714285714285714,-0.18681318681318682,-0.039583074823179056,2,1,0,0,1,0,0
C00119,0.5428571428571428,-0.3516483516483517,-0.8984985730239484,0,1,0,0,1,0,0
C00120,0.7142857142857143,-0.43956043956043955,-0.42970591884849235,1,0,0,0,0,1,0
C00121,-0.2,-0.08791208791208792,0.6758903089713364,1,1,1,0,0,1,0
C00122,-0.6285714285714286,0.3516483516483517,-0.37113785829507384,1,0,0,0,0,0,1
C00123,0.11428571428571428,-0.01098901098901099,-0.4376473507879389,2,0,1,0,1,0,0
C00124,-0.2857142857142857,-0.7142857142857143,-0.3552549944161807,2,1,1,0,0,0,1
C00125,-0.9428571428571428,0.6813186813186813,-0.8022087107581586,0,1,0,1,0,1,0
C00126,0.7142857142857143,0.7472527472527473,0.7508375728998635,2,1,1,0,0,0,1
C00127,-0.17142857142857143,-0.5824175824175825,0.4230053356495843,1,0,1,0,1,0,0
C00128,-0.6857142857142857,0.24175824175824176,0.7309839930512471,1,1,0,0,1,0,0
C00129,-0.4857142857142857,0.7032967032967034,-0.3698970095545353,0,1,1,0,1,0,0
C00130,-0.8285714285714286,0.6483516483516484,-0.0505025437399181,2,1,0,1,0,1,0
C00131,-1.0,0.10989010989010989,0.9121479091698722,0,0,1,1,0,0,1
C00132,-0.9714285714285714,-0.3956043956043956,-0.8168507258965132,0,0,1,1,0,1,0
C00133,0.3142857142857143,-0.25274725274725274,0.4282169003598461,2,1,0,0,1,0,0
C00134,-0.6285714285714286,-0.9560439560439561,0.5922571038590396,0,0,1,0,0,1,0
C00135,0.7714285714285715,-0.15384615384615385,0.3780866112420896,0,1,1,0,1,0,0
C00136,0.42857142857142855,0.4065934065934066,0.03362700086859412,2,1,0,0,1,0,0
C00137,-0.7714285714285715,0.2087912087912088,0.07283782106961162,0,0,0,1,0,0,1
C00138,-0.2,0.8021978021978022,-0.021714852959424245,2,1,0,0,0,0,1
C00139,-0.2857142857142857,-0.5274725274725275,-0.15274847996029284,0,1,1,0,0,1,0
C00140,-1.0,0.7582417582417582,0.2080903337883112,1,1,1,1,0,0,1
C00141,0.2571428571428571,-0.03296703296703297,0.6538032013897506,2,0,0,0,0,0,1
C00142,-0.7428571428571429,0.0,-0.6128551929519791,2,1,1,1,1,0,0
C00143,0.7714285714285715,0.5714285714285714,-0.1254498076684452,0,0,0,0,1,0,0
C00144,0.8,-0.7472527472527473,0.33689043305621047,1,1,1,0,1,0,0
C00145,-0.45714285714285713,0.6373626373626373,0.8607767713115771,2,1,0,0,1,0,0
C00146,-0.22857142857142856,-0.8021978021978022,-0.5272366298548207,1,0,1,0,0,1,0
C00147,-0.8857142857142857,0.1978021978021978,0.8103983124457129,1,0,0,1,0,1,0
C00148,-0.08571428571428572,-1.0,-0.5406377962526367,2,1,1,0,1,0,0
C00149,-0.4857142857142857,-0.01098901098901099,-0.7277577863258469,1,1,0,0,1,0,0
C00150,0.14285714285714285,0.18681318681318682,-0.25896513215039085,0,0,0,0,0,0,1
C00151,-0.9142857142857143,-0.10989010989010989,0.44236257600198536,1,0,0,1,0,1,0
C00152,0.22857142857142856,0.26373626373626374,0.8615212805559003,0,0,1,0,0,1,0
C00153,-0.45714285714285713,0.45054945054945056,0.5418786449931753,2,0,0,0,0,0,1
C00154,0.0,0.4725274725274725,-0.20536046655912643,2,0,0,0,0,0,1
C00155,0.8857142857142857,-0.8241758241758241,0.4311949373371386,0,1,1,0,1,0,0
C00156,-0.3142857142857143,0.3626373626373626,0.10385903958307482,1,1,0,0,1,0,0
C00157,-0.3142857142857143,-0.4065934065934066,0.35972204988211937,2,1,1,0,0,0,1
C00158,-1.0285714285714285,-0.31868131868131866,0.7530711006328329,2,1,0,0,1,0,0
C00159,0.2857142857142857,0.7362637362637363,-0.23141829011043555,1,0,1,0,0,0,1
C00160,-0.2,0.42857142857142855,-0.02146668321131654,1,1,0,0,1,0,0
C00161,0.4,-0.4065934065934066,-0.7937709393224965,0,1,1,0,0,0,1
C00162,-0.6857142857142857,-0.27472527472527475,-0.9518550688671051,1,1,0,0,0,0,1
C00163,0.7714285714285715,0.7692307692307693,-0.06613723787070357,1,1,1,0,0,1,0
C00164,0.6571428571428571,0.6153846153846154,-0.9833726268767837,0,0,1,0,0,1,0
C00165,0.9142857142857143,-0.7362637362637363,-0.18947760268023328,1,1,1,0,1,0,0
C00166,0.08571428571428572,-0.10989010989010989,-0.8416677007072838,1,1,0,0,0,1,0
C00167,-0.4,-0.054945054945054944,0.6304752450676263,2,1,1,0,1,0,0
C00168,0.14285714285714285,-0.38461538461538464,0.40935599950366053,1,0,1,0,0,0,1
C00169,-0.6857142857142857,-0.17582417582417584,-0.3088472515200397,0,0,0,0,0,1,0
C00170,-0.37142857142857144,-0.34065934065934067,0.6699342350167514,1,1,0,0,0,1,0
C00171,-0.42857142857142855,-0.5934065934065934,0.2929643876411465,2,1,1,0,1,0,0
C00172,-0.7714285714285715,0.0,-0.115523017744137,1,1,0,1,0,0,1
C00173,0.7142857142857143,0.4945054945054945,-0.588534557637424,0,1,1,0,0,1,0
C00174,-0.9142857142857143,0.32967032967032966,-0.7674649460230798,0,0,1,1,0,1,0
C00175,-0.4857142857142857,-0.42857142857142855,0.5493237374364065,2,1,1,0,0,1,0
C00176,0.8857142857142857,-0.5274725274725275,-0.5920089341109319,2,0,1,0,0,0,1
C00177,0.14285714285714285,-0.7142857142857143,-0.9687306117384291,1,0,0,0,0,0,1
C00178,-0.9714285714285714,0.7142857142857143,-0.23588534557637425,1,0,0,0,1,0,0
C00179,0.8857142857142857,0.8571428571428571,-0.22273234892666585,1,0,0,0,0,1,0
C00180,0.42857142857142855,-0.8351648351648352,-0.23563717582826654,2,1,1,0,0,1,0
C00181,-0.9428571428571428,0.21978021978021978,0.13885097406626132,0,0,1,1,0,1,0
C00182,-0.6857142857142857,-0.5604395604395604,0.0284154361583323,0,1,1,0,1,0,0
C00183,0.5428571428571428,0.3956043956043956,-0.8555652066013153,2,1,1,0,0,1,0
C00184,0.6857142857142857,-0.945054945054945,-0.469661248293833,1,1,0,0,0,1,0
C00185,0.2857142857142857,0.16483516483516483,-0.4699094180419407,0,1,0,0,1,0,0
C00186,0.6285714285714286,-0.24175824175824176,0.7840923191462961,0,0,0,0,1,0,0
C00187,0.2857142857142857,0.9230769230769231,0.6756421392232287,2,1,1,0,0,0,1
C00188,0.34285714285714286,0.5274725274725275,-0.10088100260578235,1,0,0,0,1,0,0
C00189,-0.17142857142857143,-0.16483516483516483,0.19568184638292593,1,1,0,0,0,0,1
C00190,0.42857142857142855,0.7692307692307693,0.7811142821690036,2,1,0,0,0,1,0
C00191,0.2571428571428571,-0.7032967032967034,-0.9223228688422881,1,1,0,0,1,0,0
C00192,0.17142857142857143,-0.9230769230769231,0.9454026554163047,0,0,0,0,0,1,0
C00193,0.8,0.4725274725274725,-0.11676386648467552,1,0,0,0,0,1,0
C00194,0.9714285714285714,0.25274725274725274,0.508375728998635,0,0,0,0,0,0,1
C00195,-0.2857142857142857,0.06593406593406594,0.03337883112048641,1,0,0,0,1,0,0
C00196,-0.2,0.1978021978021978,-0.2862638044422385,0,1,1,0,0,1,0
C00197,0.0,0.4065934065934066,-0.3555031641642884,1,0,0,0,0,1,0
C00198,0.0,-0.8901098901098901,0.6959920585680606,0,0,1,0,0,0,1
C00199,-0.9714285714285714,-0.5714285714285714,-0.6570294081151508,2,0,0,0,0,0,1
C00200,0.14285714285714285,0.3076923076923077,0.7761508872068494,1,1,0,0,0,0,1
C00201,0.37142857142857144,0.6043956043956044,-0.2475493237374364,2,0,0,0,0,0,1
C00202,0.37142857142857144,0.5934065934065934,-0.9985109815113538,1,0,0,0,1,0,0
C00203,-0.22857142857142856,0.8131868131868132,0.21156471026181908,1,1,1,0,0,1,0
C00204,-0.6285714285714286,-0.6593406593406593,0.3073582330313935,2,0,0,0,0,1,0
C00205,0.9142857142857143,-0.8241758241758241,-0.19518550688671052,0,1,0,0,0,1,0
C00206,0.9142857142857143,-0.23076923076923078,0.3927286263804442,0,1,0,0,0,0,1
C00207,0.5714285714285714,-0.9120879120879121,0.041816602556148406,1,0,0,0,1,0,0
C00208,0.9428571428571428,0.6153846153846154,0.15349298920461596,0,0,0,0,0,0,1
C00209,0.2571428571428571,0.9230769230769231,-0.039583074823179056,0,1,0,0,0,0,1
C00210,0.8,-0.3626373626373626,0.8833602183893783,2,1,0,0,0,1,0
C00211,0.8,-0.02197802197802198,-0.304380196054101,0,1,0,0,0,1,0
C00212,0.4,0.4945054945054945,0.023700210944285892,2,0,1,0,0,1,0
C00213,0.2,-0.6153846153846154,-0.5681846382925921,0,1,0,0,0,1,0
C00214,-0.8571428571428571,0.2967032967032967,-0.2688919220746991,0,0,1,1,1,0,0
C00215,0.6285714285714286,-0.945054945054945,-0.692269512346445,1,1,0,0,0,0,1
C00216,-0.8285714285714286,-0.14285714285714285,-0.501675145799727,1,1,1,0,1,0,0
C00217,-0.7714285714285715,0.4065934065934066,0.2649212061049758,0,1,1,1,0,1,0
C00218,0.8571428571428571,0.7362637362637363,0.49894527857054227,2,1,0,0,1,0,0
C00219,0.22857142857142856,0.6813186813186813,-0.27087728005956074,1,0,0,0,1,0,0
C00220,-0.11428571428571428,0.9120879120879121,-0.48554411217272614,2,1,0,0,1,0,0
C00221,0.5714285714285714,0.03296703296703297,0.3051247052984241,2,0,1,0,0,1,0
C00222,0.8571428571428571,-0.8571428571428571,-0.72850229557017,0,0,1,0,0,1,0
C00223,-0.17142857142857143,-0.4945054945054945,-0.7262687678372006,0,0,0,0,0,1,0
C00224,-0.5142857142857142,-0.7912087912087912,0.48033254746246434,1,1,0,0,0,0,1
C00225,0.08571428571428572,0.45054945054945056,0.7051743392480456,1,0,0,0,0,0,1
C00226,-0.37142857142857144,0.2967032967032967,0.7021963022707532,1,1,0,0,0,1,0
C00227,0.5714285714285714,0.08791208791208792,0.4088596600074451,0,1,0,0,1,0,0
C00228,0.45714285714285713,0.7472527472527473,-0.039583074823179056,2,1,1,0,0,0,1
C00229,-0.37142857142857144,-0.9120879120879121,-0.6322124333043802,1,0,1,0,1,0,0
C00230,-0.14285714285714285,0.37362637362637363,0.32125573892542497,2,0,1,0,1,0,0
C00231,-0.11428571428571428,-0.17582417582417584,-0.23762253381312817,1,0,1,0,0,1,0
C00232,-0.4857142857142857,0.3956043956043956,-0.3726268767837201,1,0,1,0,0,1,0
C00233,-0.7142857142857143,-0.6923076923076923,0.8131281796748976,2,0,0,0,0,0,1
C00234,0.6857142857142857,-1.0,-0.9841171361211069,1,0,1,0,0,0,1
C00235,0.8,-0.23076923076923078,0.7446333291971708,1,0,1,0,1,0,0
C00236,-0.6857142857142857,0.0,0.5267402903586053,2,0,1,0,0,1,0
C00237,0.6857142857142857,-0.7032967032967034,-0.8369524754932374,1,0,0,0,1,0,0
C00238,-0.11428571428571428,0.3956043956043956,0.6260081896016876,0,0,1,0,1,0,0
C00239,-0.45714285714285713,0.25274725274725274,0.5513090954212682,2,1,1,0,0,1,0
C00240,0.5428571428571428,-0.07692307692307693,0.5448566819704678,2,1,1,0,1,0,0
C00241,0.9142857142857143,0.06593406593406594,0.8652438267775158,1,1,0,0,0,0,1
C00242,-0.6,0.8901098901098901,0.8739297679612855,2,0,0,0,0,0,1
C00243,-0.2571428571428571,-0.9010989010989011,-0.7652314182901104,2,0,1,0,0,1,0
C00244,0.45714285714285713,0.08791208791208792,0.09393224965876659,1,1,1,0,1,0,0
C00245,-0.4,-0.12087912087912088,-0.2956942548703313,2,0,0,0,0,0,1
C00246,-0.6285714285714286,-0.6043956043956044,-0.28551929519791536,0,0,1,0,1,0,0
C00247,0.17142857142857143,0.16483516483516483,0.6634818215659511,1,0,0,0,1,0,0
C00248,0.6571428571428571,-0.7362637362637363,0.14009182280679985,1,0,1,0,1,0,0
C00249,0.3142857142857143,-0.3956043956043956,-0.2728626380444224,1,1,1,0,1,0,0
C00250,0.6,-0.27472527472527475,-0.08474996897878148,2,0,1,0,0,0,1
C00251,-0.37142857142857144,-0.7362637362637363,-0.6312197543119493,0,1,0,0,0,0,1
C00252,-0.8,0.25274725274725274,-0.9101625511850105,2,0,0,1,0,1,0
C00253,0.5142857142857142,-0.4835164835164835,-0.5503164164288373,2,1,1,0,0,1,0
C00254,-0.3142857142857143,0.7362637362637363,-0.07457500930636556,0,1,0,0,0,0,1
C00255,-0.17142857142857143,-0.2967032967032967,0.01178806303511602,2,0,1,0,0,0,1
C00256,-0.22857142857142856,0.6923076923076923,0.9377093932249658,2,1,0,0,0,0,1
C00257,0.8,-0.9340659340659341,0.6418910534805807,0,0,0,0,0,1,0
C00258,0.37142857142857144,0.054945054945054944,-0.5815858046904082,2,1,0,0,0,1,0
C00259,0.4857142857142857,0.8351648351648352,0.6183149274103487,2,0,1,0,0,1,0
C00260,-0.17142857142857143,-0.32967032967032966,-0.5577615088720685,1,1,0,0,0,0,1
C00261,0.34285714285714286,-0.8131868131868132,0.7260205980890929,2,1,1,0,1,0,0
C00262,0.2,0.6703296703296703,-0.028167266410224594,2,0,0,0,1,0,0
C00263,-1.0285714285714285,-0.8351648351648352,-0.4351656533068619,0,1,1,1,0,1,0
C00264,0.9714285714285714,0.45054945054945056,-0.836456135997022,1,0,0,0,0,1,0
C00265,-0.08571428571428572,0.6263736263736264,-0.6361831492741035,2,1,1,0,0,0,1
C00266,-0.8857142857142857,0.0,-0.6217893038838566,2,1,1,0,1,0,0
C00267,-0.22857142857142856,-0.25274725274725274,-0.5932497828514705,0,1,0,0,0,1,0
C00268,0.9142857142857143,0.6813186813186813,-0.5036605037845887,2,0,0,0,1,0,0
C00269,-0.5142857142857142,-0.5714285714285714,-0.74364065020474,2,0,1,0,0,0,1
C00270,0.17142857142857143,-0.37362637362637363,0.7456260081896017,2,0,1,0,0,1,0
C00271,-0.8285714285714286,0.4945054945054945,0.7443851594490631,0,0,1,1,1,0,0
C00272,0.17142857142857143,-0.32967032967032966,0.49869710882243456,1,1,1,0,0,1,0
C00273,-0.22857142857142856,-0.5604395604395604,0.4835587541878645,1,1,0,0,0,0,1
C00274,0.8571428571428571,0.2967032967032967,-0.7878148653679117,0,0,1,0,0,0,1
C00275,0.8285714285714286,0.8901098901098901,-0.2961905943665467,0,0,0,0,0,0,1
C00276,0.34285714285714286,-0.23076923076923078,0.08400545973445837,1,1,1,0,1,0,0
C00277,0.6,0.6483516483516484,-0.6674525375356744,2,0,0,0,0,1,0
C00278,-0.9714285714285714,-0.4725274725274725,0.024692889936716714,1,1,0,0,0,1,0
C00279,0.8285714285714286,0.14285714285714285,0.7208090333788311,1,0,1,0,0,0,1
C00280,0.5714285714285714,-0.7912087912087912,0.5029159945402656,2,0,1,0,1,0,0
C00281,-0.5714285714285714,-0.989010989010989,0.8875791041072093,2,0,1,0,0,1,0
C00282,-0.5428571428571428,0.4725274725274725,0.8170988956446209,2,1,0,0,0,0,1
C00283,-1.0,-0.6483516483516484,0.8215659511105596,0,0,1,1,0,0,1
C00284,-0.6857142857142857,-0.23076923076923078,-0.9731976672043677,0,1,0,0,1,0,0
C00285,-0.3142857142857143,0.6153846153846154,0.5845638416677007,2,1,0,0,0,1,0
C00286,0.3142857142857143,-0.38461538461538464,0.4972080903337883,0,1,1,0,0,0,1
C00287,-0.7428571428571429,-0.6043956043956044,-0.8823675393969476,1,0,0,0,0,0,1
C00288,0.14285714285714285,-0.3516483516483517,-0.7468668569301402,1,1,0,0,1,0,0
C00289,-0.42857142857142855,-0.6263736263736264,0.5681846382925921,1,0,1,0,0,0,1
C00290,0.5714285714285714,0.08791208791208792,0.3314306985978409,1,1,1,0,0,1,0
C00291,0.7428571428571429,0.6813186813186813,0.34508003474376475,1,1,0,0,0,1,0
C00292,0.8,-0.6153846153846154,0.5552798113909915,2,0,0,0,0,1,0
C00293,-0.6857142857142857,0.27472527472527475,-0.857550564586177,1,1,0,0,1,0,0
C00294,0.9428571428571428,0.14285714285714285,0.3078545725276089,0,1,0,0,1,0,0
C00295,-0.8857142857142857,-0.6153846153846154,0.6140960416925176,2,0,0,0,0,1,0
C00296,0.8285714285714286,-0.7802197802197802,-0.5428713239856061,1,1,0,0,0,0,1
C00297,-0.6285714285714286,0.5274725274725275,0.11825288497332175,0,0,0,0,0,1,0
C00298,0.8285714285714286,0.23076923076923078,0.7337138602804318,0,0,0,0,1,0,0
C00299,0.2857142857142857,0.8571428571428571,0.2572279439136369,2,0,1,0,0,1,0
C00300,-0.3142857142857143,-0.24175824175824176,-0.2559870951730984,1,1,0,0,0,0,1
C00301,-0.6571428571428571,0.6703296703296703,0.3654299540885966,1,1,1,0,0,1,0
C00302,0.8,-0.34065934065934067,-0.7419034619679861,0,0,1,0,0,0,1
C00303,0.6,0.14285714285714285,0.7498448939074327,0,1,0,0,1,0,0
